videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
sno4NoufBts_tail,https://www.youtube.com/watch?v=sno4NoufBts,"[['0:00:48.800', '0:00:54.000']]",['The fork seal is leaking so this video is going to show you how to remove the front forks on a triumph speed triple r.'],[0.433349609375],['desirable'],"[[['0:00:00.000', '0:00:22.466'], ['0:00:22.533', '0:00:28.066'], ['0:00:28.133', '0:00:33.733'], ['0:00:33.833', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
sns3vsiAjnA_head,https://www.youtube.com/watch?v=sns3vsiAjnA,"[['0:00:05.972', '0:00:11.172']]",['A man is refinishing wood furniture by sealing it with a coat of sealer.'],[0.422119140625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
sns3vsiAjnA_tail,https://www.youtube.com/watch?v=sns3vsiAjnA,"[['0:00:48.820', '0:00:54.020']]",['A man is refinishing wood furniture by sealing it with a coat of sealer.'],[0.422119140625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
sp05IQxiRhw_head,https://www.youtube.com/watch?v=sp05IQxiRhw,"[['0:00:05.972', '0:00:11.172']]",['A man is standing in a forest and talking to the camera.'],[0.4716796875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
sp05IQxiRhw_tail,https://www.youtube.com/watch?v=sp05IQxiRhw,"[['0:00:48.820', '0:00:54.020']]",['A man is standing in a forest and talking to the camera.'],[0.4716796875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
sqffuDV9ttY_head,https://www.youtube.com/watch?v=sqffuDV9ttY,"[['0:00:25.258', '0:00:30.458']]","['It is a blackboard with chalk writing on it that says ""mickey mantle\'s 1957 mvp season he batted 365 with a 512 on base percentage and a 665 slugging percentage to shorten that you could say he slashed 365 512 not bad"".']",[0.4541015625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:13.780']]]","[['0:00:25.258', '0:00:30.458']]"
sqffuDV9ttY_tail,https://www.youtube.com/watch?v=sqffuDV9ttY,"[['0:00:33.872', '0:00:39.072']]","['It is a blackboard with chalk writing on it that says ""mickey mantle\'s 1957 mvp season he batted 365 with a 512 on base percentage and a 665 slugging percentage to shorten that you could say he slashed 365 512 not bad"".']",[0.4541015625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:13.780']]]","[['0:00:33.872', '0:00:39.072']]"
ssf6EtBlBHE_head,https://www.youtube.com/watch?v=ssf6EtBlBHE,"[['0:00:05.964', '0:00:11.164']]","['It is a tomato plant that has been pruned to a single stem, and the man in the video explains how to do this to keep the plant manageable and reduce susceptibility to diseases.']",[0.449951171875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
ssf6EtBlBHE_tail,https://www.youtube.com/watch?v=ssf6EtBlBHE,"[['0:00:48.812', '0:00:54.012']]","['It is a tomato plant that has been pruned to a single stem, and the man in the video explains how to do this to keep the plant manageable and reduce susceptibility to diseases.']",[0.449951171875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
su1GV4n1hKA_head,https://www.youtube.com/watch?v=su1GV4n1hKA,"[['0:00:06.000', '0:00:11.200']]",['The sun is shining on a park with trees and a river.'],[0.4560546875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
su1GV4n1hKA_tail,https://www.youtube.com/watch?v=su1GV4n1hKA,"[['0:00:48.800', '0:00:54.000']]",['The sun is shining on a park with trees and a river.'],[0.4560546875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
supMxd7P4tY_head,https://www.youtube.com/watch?v=supMxd7P4tY,"[['0:00:05.964', '0:00:11.164']]","['A man and woman are sitting on a bale of hay with mountains in the background, talking to each other.']",[0.472900390625],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
supMxd7P4tY_tail,https://www.youtube.com/watch?v=supMxd7P4tY,"[['0:00:48.812', '0:00:54.012']]","['A man and woman are sitting on a bale of hay with mountains in the background, talking to each other.']",[0.472900390625],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
sw5bGaFfA7w_head,https://www.youtube.com/watch?v=sw5bGaFfA7w,"[['0:00:08.174', '0:00:13.374']]","['The seattle sounders fc forward will bruin is speaking to the media about the possibility of avoiding the knockout round in the mls cup playoffs, scoring this season against colorado and the rain season in seattle.']",[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:08.174', '0:00:13.374']]"
sw5bGaFfA7w_tail,https://www.youtube.com/watch?v=sw5bGaFfA7w,"[['0:00:51.022', '0:00:56.222']]","['The seattle sounders fc forward will bruin is speaking to the media about the possibility of avoiding the knockout round in the mls cup playoffs, scoring this season against colorado and the rain season in seattle.']",[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:51.022', '0:00:56.222']]"
swJli4OGyZk_head,https://www.youtube.com/watch?v=swJli4OGyZk,"[['0:00:05.972', '0:00:11.172']]",['A person holding up a smart phone with the ocean in the background.'],[0.433837890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
swJli4OGyZk_tail,https://www.youtube.com/watch?v=swJli4OGyZk,"[['0:00:48.820', '0:00:54.020']]",['A person holding up a smart phone with the ocean in the background.'],[0.433837890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
sy9NkO0OPwY_head,https://www.youtube.com/watch?v=sy9NkO0OPwY,"[['0:00:05.989', '0:00:11.189']]",['There is a sign on the side of a road next to a river.'],[0.44921875],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:05.989', '0:00:11.189']]"
sy9NkO0OPwY_tail,https://www.youtube.com/watch?v=sy9NkO0OPwY,"[['0:00:48.803', '0:00:54.003']]",['There is a sign on the side of a road next to a river.'],[0.44921875],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:48.803', '0:00:54.003']]"
szIrpVtNTkY_head,https://www.youtube.com/watch?v=szIrpVtNTkY,"[['0:00:04.920', '0:00:10.120']]",['A man is standing in front of a table displaying a model of a drone with a payload capacity of two kilograms.'],[0.487060546875],['desirable'],"[[['0:00:00.000', '0:00:39.400']]]","[['0:00:04.920', '0:00:10.120']]"
szIrpVtNTkY_tail,https://www.youtube.com/watch?v=szIrpVtNTkY,"[['0:00:39.160', '0:00:44.360']]",['A man is standing in front of a table displaying a model of a drone with a payload capacity of two kilograms.'],[0.487060546875],['desirable'],"[[['0:00:00.000', '0:00:39.400']]]","[['0:00:39.160', '0:00:44.360']]"
szpjzmSHumk_head,https://www.youtube.com/watch?v=szpjzmSHumk,"[['0:00:05.000', '0:00:10.200']]",['A picture of a river with trees in the background.'],[0.414794921875],['desirable'],"[[['0:00:00.000', '0:00:01.866'], ['0:00:01.900', '0:00:04.100'], ['0:00:04.133', '0:00:09.466'], ['0:00:09.500', '0:00:13.566'], ['0:00:13.600', '0:00:19.066'], ['0:00:19.133', '0:00:23.166'], ['0:00:23.200', '0:00:34.700']]]","[['0:00:05.000', '0:00:10.200']]"
szpjzmSHumk_tail,https://www.youtube.com/watch?v=szpjzmSHumk,"[['0:00:34.533', '0:00:39.733']]",['A picture of a river with trees in the background.'],[0.414794921875],['desirable'],"[[['0:00:00.000', '0:00:01.866'], ['0:00:01.900', '0:00:04.100'], ['0:00:04.133', '0:00:09.466'], ['0:00:09.500', '0:00:13.566'], ['0:00:13.600', '0:00:19.066'], ['0:00:19.133', '0:00:23.166'], ['0:00:23.200', '0:00:34.700']]]","[['0:00:34.533', '0:00:39.733']]"
t-d3qQl6Sd8_head,https://www.youtube.com/watch?v=t-d3qQl6Sd8,"[['0:00:06.773', '0:00:11.973']]",['An aerial view of a news story about a gas explosion.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:04.571'], ['0:00:04.604', '0:00:06.339'], ['0:00:06.373', '0:00:14.614']]]","[['0:00:06.773', '0:00:11.973']]"
t-d3qQl6Sd8_tail,https://www.youtube.com/watch?v=t-d3qQl6Sd8,"[['0:00:16.221', '0:00:21.421']]",['An aerial view of a news story about a gas explosion.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:04.571'], ['0:00:04.604', '0:00:06.339'], ['0:00:06.373', '0:00:14.614']]]","[['0:00:16.221', '0:00:21.421']]"
t-v_u8wmglA_head,https://www.youtube.com/watch?v=t-v_u8wmglA,"[['0:00:03.737', '0:00:08.937']]",['A group of people are white water rafting in a river with a cameraman.'],[0.465087890625],['desirable'],"[[['0:00:00.000', '0:00:29.879']]]","[['0:00:03.737', '0:00:08.937']]"
t-v_u8wmglA_tail,https://www.youtube.com/watch?v=t-v_u8wmglA,"[['0:00:28.433', '0:00:33.633']]",['A group of people are white water rafting in a river with a cameraman.'],[0.465087890625],['desirable'],"[[['0:00:00.000', '0:00:29.879']]]","[['0:00:28.433', '0:00:33.633']]"
t89_MEDyQYk_head,https://www.youtube.com/watch?v=t89_MEDyQYk,"[['0:00:05.739', '0:00:10.939']]",['A woman holding an umbrella while looking at a seal in an aquarium.'],[0.474853515625],['desirable'],"[[['0:00:00.000', '0:00:24.691']]]","[['0:00:05.739', '0:00:10.939']]"
t89_MEDyQYk_tail,https://www.youtube.com/watch?v=t89_MEDyQYk,"[['0:00:25.230', '0:00:30.430']]",['A woman holding an umbrella while looking at a seal in an aquarium.'],[0.474853515625],['desirable'],"[[['0:00:00.000', '0:00:24.691']]]","[['0:00:25.230', '0:00:30.430']]"
t8Rrz8yd9Kc_head,https://www.youtube.com/watch?v=t8Rrz8yd9Kc,"[['0:00:10.944', '0:00:16.144']]",['A person in a red shirt is sitting on the ground in a forest with trees and a picture in the background.'],[0.451171875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:10.944', '0:00:16.144']]"
t8Rrz8yd9Kc_tail,https://www.youtube.com/watch?v=t8Rrz8yd9Kc,"[['0:00:53.792', '0:00:58.992']]",['A person in a red shirt is sitting on the ground in a forest with trees and a picture in the background.'],[0.451171875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.792', '0:00:58.992']]"
t9C_i5dp8y8_head,https://www.youtube.com/watch?v=t9C_i5dp8y8,"[['0:00:06.000', '0:00:11.200']]",['A man is holding a drone and talking to the camera.'],[0.4765625],['desirable'],"[[['0:00:00.000', '0:00:48.000']]]","[['0:00:06.000', '0:00:11.200']]"
t9C_i5dp8y8_tail,https://www.youtube.com/watch?v=t9C_i5dp8y8,"[['0:00:48.800', '0:00:54.000']]",['A man is holding a drone and talking to the camera.'],[0.4765625],['desirable'],"[[['0:00:00.000', '0:00:48.000']]]","[['0:00:48.800', '0:00:54.000']]"
tAZCrJZQNaU_head,https://www.youtube.com/watch?v=tAZCrJZQNaU,"[['0:00:06.000', '0:00:11.200']]",['A pile of dirt in the middle of a forest.'],[0.430908203125],['desirable'],"[[['0:00:00.000', '0:00:44.644'], ['0:00:44.684', '0:00:48.078']]]","[['0:00:06.000', '0:00:11.200']]"
tAZCrJZQNaU_tail,https://www.youtube.com/watch?v=tAZCrJZQNaU,"[['0:00:48.800', '0:00:54.000']]",['A pile of dirt in the middle of a forest.'],[0.430908203125],['desirable'],"[[['0:00:00.000', '0:00:44.644'], ['0:00:44.684', '0:00:48.078']]]","[['0:00:48.800', '0:00:54.000']]"
tBr42Pdbc3M_head,https://www.youtube.com/watch?v=tBr42Pdbc3M,"[['0:00:05.972', '0:00:11.172']]",['A man is standing in a snowy forest and talking to the camera.'],[0.469970703125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
tBr42Pdbc3M_tail,https://www.youtube.com/watch?v=tBr42Pdbc3M,"[['0:00:48.820', '0:00:54.020']]",['A man is standing in a snowy forest and talking to the camera.'],[0.469970703125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
tDCLQLjl_6E_head,https://www.youtube.com/watch?v=tDCLQLjl_6E,"[['0:00:04.244', '0:00:09.444']]",['A man and a woman laying on a beach chair.'],[0.44873046875],['desirable'],"[[['0:00:00.000', '0:00:33.993']]]","[['0:00:04.244', '0:00:09.444']]"
tDCLQLjl_6E_tail,https://www.youtube.com/watch?v=tDCLQLjl_6E,"[['0:00:33.078', '0:00:38.278']]",['A man and a woman laying on a beach chair.'],[0.44873046875],['desirable'],"[[['0:00:00.000', '0:00:33.993']]]","[['0:00:33.078', '0:00:38.278']]"
tEYorzQgWU4_head,https://www.youtube.com/watch?v=tEYorzQgWU4,"[['0:00:10.977', '0:00:16.177']]","['The person is standing in front of a window with a view of a city skyline at night, wearing a black t-shirt and black pants, smiling and posing for the camera.']",[0.43408203125],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:10.977', '0:00:16.177']]"
tEYorzQgWU4_tail,https://www.youtube.com/watch?v=tEYorzQgWU4,"[['0:00:53.792', '0:00:58.992']]","['The person is standing in front of a window with a view of a city skyline at night, wearing a black t-shirt and black pants, smiling and posing for the camera.']",[0.43408203125],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:53.792', '0:00:58.992']]"
tGDE3S6r1k4_head,https://www.youtube.com/watch?v=tGDE3S6r1k4,"[['0:00:08.240', '0:00:13.440']]",['The speaker is discussing the upcoming season and the changes that need to be made in the stadium.'],[0.439208984375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:08.240', '0:00:13.440']]"
tGDE3S6r1k4_tail,https://www.youtube.com/watch?v=tGDE3S6r1k4,"[['0:00:51.040', '0:00:56.240']]",['The speaker is discussing the upcoming season and the changes that need to be made in the stadium.'],[0.439208984375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:51.040', '0:00:56.240']]"
tJ4cxrE_CkA_head,https://www.youtube.com/watch?v=tJ4cxrE_CkA,"[['0:00:08.908', '0:00:14.108']]","['The singer kelsea ballerini is sitting in front of a microphone, wearing a black leather jacket and talking about her debut album ""the first time"" and how she feels as a role model for young female singers in country music.']",[0.44970703125],['desirable'],"[[['0:00:00.000', '0:00:05.805'], ['0:00:05.839', '0:00:13.179'], ['0:00:13.213', '0:00:21.521'], ['0:00:21.554', '0:00:30.130'], ['0:00:30.163', '0:00:31.531']]]","[['0:00:08.908', '0:00:14.108']]"
tJ4cxrE_CkA_tail,https://www.youtube.com/watch?v=tJ4cxrE_CkA,"[['0:00:35.273', '0:00:40.473']]","['The singer kelsea ballerini is sitting in front of a microphone, wearing a black leather jacket and talking about her debut album ""the first time"" and how she feels as a role model for young female singers in country music.']",[0.44970703125],['desirable'],"[[['0:00:00.000', '0:00:05.805'], ['0:00:05.839', '0:00:13.179'], ['0:00:13.213', '0:00:21.521'], ['0:00:21.554', '0:00:30.130'], ['0:00:30.163', '0:00:31.531']]]","[['0:00:35.273', '0:00:40.473']]"
tKO8AzgsnNY_head,https://www.youtube.com/watch?v=tKO8AzgsnNY,"[['0:00:04.440', '0:00:09.640']]",['A man in glasses is holding an object in his hand. he is wearing a blue shirt and appears to be standing near a river or lake.'],[0.460205078125],['desirable'],"[[['0:00:00.000', '0:00:35.480']]]","[['0:00:04.440', '0:00:09.640']]"
tKO8AzgsnNY_tail,https://www.youtube.com/watch?v=tKO8AzgsnNY,"[['0:00:34.760', '0:00:39.960']]",['A man in glasses is holding an object in his hand. he is wearing a blue shirt and appears to be standing near a river or lake.'],[0.460205078125],['desirable'],"[[['0:00:00.000', '0:00:35.480']]]","[['0:00:34.760', '0:00:39.960']]"
tLD9fK88WGE_head,https://www.youtube.com/watch?v=tLD9fK88WGE,"[['0:00:06.000', '0:00:11.200']]",['A woman is standing in front of a forest and talking to the camera.'],[0.492431640625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
tLD9fK88WGE_tail,https://www.youtube.com/watch?v=tLD9fK88WGE,"[['0:00:48.800', '0:00:54.000']]",['A woman is standing in front of a forest and talking to the camera.'],[0.492431640625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
tLXO30SyiyU_head,https://www.youtube.com/watch?v=tLXO30SyiyU,"[['0:00:03.370', '0:00:08.570']]",['A sign that says fall river high school on the side of a building.'],[0.435302734375],['desirable'],"[[['0:00:00.000', '0:00:04.938'], ['0:00:04.971', '0:00:09.609'], ['0:00:09.642', '0:00:12.979']]]","[['0:00:03.370', '0:00:08.570']]"
tLXO30SyiyU_tail,https://www.youtube.com/watch?v=tLXO30SyiyU,"[['0:00:11.183', '0:00:16.383']]",['A sign that says fall river high school on the side of a building.'],[0.435302734375],['desirable'],"[[['0:00:00.000', '0:00:04.938'], ['0:00:04.971', '0:00:09.609'], ['0:00:09.642', '0:00:12.979']]]","[['0:00:11.183', '0:00:16.383']]"
tO5GCR9rgxo_head,https://www.youtube.com/watch?v=tO5GCR9rgxo,"[['0:00:05.972', '0:00:11.172']]",['A young man with white hair stands in front of a tree in a forest with trees in the background.'],[0.4609375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
tO5GCR9rgxo_tail,https://www.youtube.com/watch?v=tO5GCR9rgxo,"[['0:00:48.820', '0:00:54.020']]",['A young man with white hair stands in front of a tree in a forest with trees in the background.'],[0.4609375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
tPrlHAkcVEg_head,https://www.youtube.com/watch?v=tPrlHAkcVEg,"[['0:00:05.972', '0:00:11.172']]",['A woman is standing in a forest and holding a branch of a tree.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
tPrlHAkcVEg_tail,https://www.youtube.com/watch?v=tPrlHAkcVEg,"[['0:00:48.820', '0:00:54.020']]",['A woman is standing in a forest and holding a branch of a tree.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
tQ2SRYewOUU_head,https://www.youtube.com/watch?v=tQ2SRYewOUU,"[['0:00:05.538', '0:00:10.738']]",['There is a wooden fence in the forest with moss growing on it.'],[0.466552734375],['desirable'],"[[['0:00:00.000', '0:00:44.277']]]","[['0:00:05.538', '0:00:10.738']]"
tQ2SRYewOUU_tail,https://www.youtube.com/watch?v=tQ2SRYewOUU,"[['0:00:44.649', '0:00:49.849']]",['There is a wooden fence in the forest with moss growing on it.'],[0.466552734375],['desirable'],"[[['0:00:00.000', '0:00:44.277']]]","[['0:00:44.649', '0:00:49.849']]"
tRETlCtHbcI_head,https://www.youtube.com/watch?v=tRETlCtHbcI,"[['0:00:11.000', '0:00:16.200']]","['A man and woman are sitting on the ground in a forest. the man is wearing sunglasses, and the woman has gray hair.']",[0.460693359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:11.000', '0:00:16.200']]"
tRETlCtHbcI_tail,https://www.youtube.com/watch?v=tRETlCtHbcI,"[['0:00:53.800', '0:00:59.000']]","['A man and woman are sitting on the ground in a forest. the man is wearing sunglasses, and the woman has gray hair.']",[0.460693359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:53.800', '0:00:59.000']]"
tSnMaCToiBk_head,https://www.youtube.com/watch?v=tSnMaCToiBk,"[['0:00:10.320', '0:00:15.520']]","['The player is in a first-person perspective, hunting in a forest with a bow and arrow.']",[0.456298828125],['desirable'],"[[['0:00:00.000', '0:00:42.720']]]","[['0:00:10.320', '0:00:15.520']]"
tSnMaCToiBk_tail,https://www.youtube.com/watch?v=tSnMaCToiBk,"[['0:00:47.880', '0:00:53.080']]","['The player is in a first-person perspective, hunting in a forest with a bow and arrow.']",[0.456298828125],['desirable'],"[[['0:00:00.000', '0:00:42.720']]]","[['0:00:47.880', '0:00:53.080']]"
tUIXVskD8XM_head,https://www.youtube.com/watch?v=tUIXVskD8XM,"[['0:00:07.507', '0:00:12.707']]",['A man is talking to the camera with a backdrop of snow-capped mountains.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:11.978']]]","[['0:00:07.507', '0:00:12.707']]"
tUIXVskD8XM_tail,https://www.youtube.com/watch?v=tUIXVskD8XM,"[['0:00:14.286', '0:00:19.486']]",['A man is talking to the camera with a backdrop of snow-capped mountains.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:11.978']]]","[['0:00:14.286', '0:00:19.486']]"
tVMbA3cvnGU_head,https://www.youtube.com/watch?v=tVMbA3cvnGU,"[['0:00:03.436', '0:00:08.636']]",['An aerial view of a crime scene.'],[0.4658203125],['desirable'],"[[['0:00:00.000', '0:00:00.800'], ['0:00:00.834', '0:00:06.072'], ['0:00:06.106', '0:00:13.980'], ['0:00:14.014', '0:00:20.420'], ['0:00:20.453', '0:00:24.824'], ['0:00:24.858', '0:00:27.794']]]","[['0:00:03.436', '0:00:08.636']]"
tVMbA3cvnGU_tail,https://www.youtube.com/watch?v=tVMbA3cvnGU,"[['0:00:26.031', '0:00:31.231']]",['An aerial view of a crime scene.'],[0.4658203125],['desirable'],"[[['0:00:00.000', '0:00:00.800'], ['0:00:00.834', '0:00:06.072'], ['0:00:06.106', '0:00:13.980'], ['0:00:14.014', '0:00:20.420'], ['0:00:20.453', '0:00:24.824'], ['0:00:24.858', '0:00:27.794']]]","[['0:00:26.031', '0:00:31.231']]"
tVRGiMDoRaA_head,https://www.youtube.com/watch?v=tVRGiMDoRaA,"[['0:00:02.739', '0:00:07.939']]",['A news report about a driver killed in a fiery morning crash.'],[0.4326171875],['desirable'],"[[['0:00:00.000', '0:00:02.171'], ['0:00:02.204', '0:00:07.850'], ['0:00:07.884', '0:00:08.485'], ['0:00:08.519', '0:00:11.993'], ['0:00:12.026', '0:00:14.064']]]","[['0:00:02.739', '0:00:07.939']]"
tVRGiMDoRaA_tail,https://www.youtube.com/watch?v=tVRGiMDoRaA,"[['0:00:11.604', '0:00:16.804']]",['A news report about a driver killed in a fiery morning crash.'],[0.4326171875],['desirable'],"[[['0:00:00.000', '0:00:02.171'], ['0:00:02.204', '0:00:07.850'], ['0:00:07.884', '0:00:08.485'], ['0:00:08.519', '0:00:11.993'], ['0:00:12.026', '0:00:14.064']]]","[['0:00:11.604', '0:00:16.804']]"
tVuSL4bdRR4_head,https://www.youtube.com/watch?v=tVuSL4bdRR4,"[['0:00:06.000', '0:00:11.200']]",['There is a toilet in a bathroom with a white porcelain bowl and a wooden seat.'],[0.434814453125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
tVuSL4bdRR4_tail,https://www.youtube.com/watch?v=tVuSL4bdRR4,"[['0:00:48.800', '0:00:54.000']]",['There is a toilet in a bathroom with a white porcelain bowl and a wooden seat.'],[0.434814453125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
tWwrU2S-Baw_head,https://www.youtube.com/watch?v=tWwrU2S-Baw,"[['0:00:05.600', '0:00:10.800']]",['A close up of a person holding a screwdriver.'],[0.417236328125],['desirable'],"[[['0:00:00.000', '0:00:44.800']]]","[['0:00:05.600', '0:00:10.800']]"
tWwrU2S-Baw_tail,https://www.youtube.com/watch?v=tWwrU2S-Baw,"[['0:00:45.233', '0:00:50.433']]",['A close up of a person holding a screwdriver.'],[0.417236328125],['desirable'],"[[['0:00:00.000', '0:00:44.800']]]","[['0:00:45.233', '0:00:50.433']]"
tX25jHQHeOM_head,https://www.youtube.com/watch?v=tX25jHQHeOM,"[['0:00:05.972', '0:00:11.172']]",['A group of men in camouflage standing in a forest.'],[0.467529296875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
tX25jHQHeOM_tail,https://www.youtube.com/watch?v=tX25jHQHeOM,"[['0:00:48.820', '0:00:54.020']]",['A group of men in camouflage standing in a forest.'],[0.467529296875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
tX86XKrRGRQ_head,https://www.youtube.com/watch?v=tX86XKrRGRQ,"[['0:00:14.264', '0:00:19.464']]",['A young man is standing on top of a hill overlooking the sea and a lake.'],[0.4404296875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:14.264', '0:00:19.464']]"
tX86XKrRGRQ_tail,https://www.youtube.com/watch?v=tX86XKrRGRQ,"[['0:00:57.112', '0:01:02.312']]",['A young man is standing on top of a hill overlooking the sea and a lake.'],[0.4404296875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:57.112', '0:01:02.312']]"
t_qamasDMew_head,https://www.youtube.com/watch?v=t_qamasDMew,"[['0:00:05.964', '0:00:11.164']]","['A man is standing on a beach and smiling at the camera, with waves in the background.']",[0.423828125],['desirable'],"[[['0:00:00.000', '0:00:01.501'], ['0:00:01.543', '0:00:11.136'], ['0:00:11.177', '0:00:13.805'], ['0:00:13.847', '0:00:18.226'], ['0:00:18.268', '0:00:26.735'], ['0:00:26.776', '0:00:29.029'], ['0:00:29.070', '0:00:32.532'], ['0:00:32.574', '0:00:35.744'], ['0:00:35.785', '0:00:38.788'], ['0:00:38.830', '0:00:39.956'], ['0:00:39.998', '0:00:41.458'], ['0:00:41.499', '0:00:42.083'], ['0:00:42.125', '0:00:45.170'], ['0:00:45.211', '0:00:46.463'], ['0:00:46.504', '0:00:48.048']]]","[['0:00:05.964', '0:00:11.164']]"
t_qamasDMew_tail,https://www.youtube.com/watch?v=t_qamasDMew,"[['0:00:48.812', '0:00:54.012']]","['A man is standing on a beach and smiling at the camera, with waves in the background.']",[0.423828125],['desirable'],"[[['0:00:00.000', '0:00:01.501'], ['0:00:01.543', '0:00:11.136'], ['0:00:11.177', '0:00:13.805'], ['0:00:13.847', '0:00:18.226'], ['0:00:18.268', '0:00:26.735'], ['0:00:26.776', '0:00:29.029'], ['0:00:29.070', '0:00:32.532'], ['0:00:32.574', '0:00:35.744'], ['0:00:35.785', '0:00:38.788'], ['0:00:38.830', '0:00:39.956'], ['0:00:39.998', '0:00:41.458'], ['0:00:41.499', '0:00:42.083'], ['0:00:42.125', '0:00:45.170'], ['0:00:45.211', '0:00:46.463'], ['0:00:46.504', '0:00:48.048']]]","[['0:00:48.812', '0:00:54.012']]"
tehT6-Q3g-M_head,https://www.youtube.com/watch?v=tehT6-Q3g-M,"[['0:00:06.000', '0:00:11.200']]",['A woman is practicing yoga in a beautiful garden with a view of the ocean.'],[0.470458984375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
tehT6-Q3g-M_tail,https://www.youtube.com/watch?v=tehT6-Q3g-M,"[['0:00:48.800', '0:00:54.000']]",['A woman is practicing yoga in a beautiful garden with a view of the ocean.'],[0.470458984375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
tjgVVAHJeQc_head,https://www.youtube.com/watch?v=tjgVVAHJeQc,"[['0:00:07.474', '0:00:12.674']]",['An aerial view of a large city from the top of a hill with buildings in the background.'],[0.452392578125],['desirable'],"[[['0:00:00.000', '0:00:29.362'], ['0:00:29.396', '0:00:48.014']]]","[['0:00:07.474', '0:00:12.674']]"
